,name,timestamp,week,symbol,compound,positive,negative,neutral,add
8569,bitcoincoid,Jan/09/2017,02,Bitcoin,0.0,0.0,0.0,1.0,1
8570,bitcoincoid,Jan/08/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8571,bitcoincoid,Jan/08/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8572,bitcoincoid,Jan/08/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8573,bitcoincoid,Jan/08/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8574,bitcoincoid,Jan/08/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8575,bitcoincoid,Jan/08/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8576,bitcoincoid,Jan/08/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8577,bitcoincoid,Jan/07/2017,01,Bitcoin,-0.3818,0.0,0.167,0.833,1
8578,bitcoincoid,Jan/07/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8579,bitcoincoid,Jan/07/2017,01,Bitcoin,0.4588,0.375,0.0,0.625,1
8580,bitcoincoid,Jan/07/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8581,bitcoincoid,Jan/07/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8582,bitcoincoid,Jan/07/2017,01,Bitcoin,0.5574,0.277,0.0,0.723,1
8583,bitcoincoid,Jan/07/2017,01,Bitcoin,0.4003,0.172,0.0,0.828,1
8584,bitcoincoid,Jan/07/2017,01,Bitcoin,0.4003,0.172,0.0,0.828,1
8585,bitcoincoid,Jan/07/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8586,bitcoincoid,Jan/07/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8587,bitcoincoid,Jan/06/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8588,bitcoincoid,Jan/06/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8589,bitcoincoid,Jan/06/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8590,bitcoincoid,Jan/06/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8591,bitcoincoid,Jan/06/2017,01,Bitcoin,0.6166,0.201,0.0,0.799,1
8592,bitcoincoid,Jan/06/2017,01,Bitcoin,0.4003,0.172,0.0,0.828,1
8593,bitcoincoid,Jan/06/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8594,bitcoincoid,Jan/05/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8595,bitcoincoid,Jan/05/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8596,bitcoincoid,Jan/05/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8597,bitcoincoid,Jan/05/2017,01,Bitcoin,0.7925,0.351,0.0,0.649,1
8598,bitcoincoid,Jan/05/2017,01,Bitcoin,0.4003,0.172,0.0,0.828,1
8599,bitcoincoid,Jan/05/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8600,bitcoincoid,Jan/05/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8601,bitcoincoid,Jan/05/2017,01,Bitcoin,0.8038,0.341,0.0,0.659,1
8602,bitcoincoid,Jan/05/2017,01,Bitcoin,0.2263,0.101,0.0,0.899,1
8603,bitcoincoid,Jan/05/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8604,bitcoincoid,Jan/04/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8605,bitcoincoid,Jan/04/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8606,bitcoincoid,Jan/04/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8607,bitcoincoid,Jan/04/2017,01,Bitcoin,0.5719,0.19,0.0,0.81,1
8608,bitcoincoid,Jan/04/2017,01,Bitcoin,0.3595,0.128,0.0,0.872,1
8609,bitcoincoid,Jan/04/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8610,bitcoincoid,Jan/04/2017,01,Bitcoin,0.4003,0.172,0.0,0.828,1
8611,bitcoincoid,Jan/04/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8612,bitcoincoid,Jan/04/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8613,bitcoincoid,Jan/04/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8614,bitcoincoid,Jan/03/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8615,bitcoincoid,Jan/03/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8616,bitcoincoid,Jan/03/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8617,bitcoincoid,Jan/03/2017,01,Bitcoin,0.5707,0.221,0.0,0.779,1
8618,bitcoincoid,Jan/03/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8619,bitcoincoid,Jan/03/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8620,bitcoincoid,Jan/03/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8621,bitcoincoid,Jan/03/2017,01,Bitcoin,0.4003,0.172,0.0,0.828,1
8622,bitcoincoid,Jan/03/2017,01,Bitcoin,0.4588,0.2,0.0,0.8,1
8623,bitcoincoid,Jan/03/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8624,bitcoincoid,Jan/03/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8625,bitcoincoid,Jan/02/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8626,bitcoincoid,Jan/02/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8627,bitcoincoid,Jan/02/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8628,bitcoincoid,Jan/02/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8629,bitcoincoid,Jan/02/2017,01,Bitcoin,0.4003,0.172,0.0,0.828,1
8630,bitcoincoid,Jan/02/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8631,bitcoincoid,Jan/02/2017,01,Bitcoin,0.34,0.13,0.0,0.87,1
8632,bitcoincoid,Jan/02/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8633,bitcoincoid,Jan/02/2017,01,Bitcoin,0.4588,0.429,0.0,0.571,1
8634,bitcoincoid,Jan/02/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8635,bitcoincoid,Jan/02/2017,01,Bitcoin,0.0,0.0,0.0,1.0,1
8636,bitcoincoid,Jan/01/2017,52,Bitcoin,0.0,0.0,0.0,1.0,1
8637,bitcoincoid,Jan/01/2017,52,Bitcoin,0.0,0.0,0.0,1.0,1
8638,bitcoincoid,Jan/01/2017,52,Bitcoin,0.4003,0.172,0.0,0.828,1
8639,bitcoincoid,Jan/01/2017,52,Bitcoin,0.0,0.0,0.0,1.0,1
8640,bitcoincoid,Jan/01/2017,52,Bitcoin,0.0,0.0,0.0,1.0,1
8641,bitcoincoid,Jan/01/2017,52,Bitcoin,0.0,0.0,0.0,1.0,1
8642,bitcoincoid,Jan/01/2017,52,Bitcoin,0.0,0.0,0.0,1.0,1
8643,bitcoincoid,Jan/01/2017,52,Bitcoin,0.0,0.0,0.0,1.0,1
8644,bitcoincoid,Dec/31/2016,52,Bitcoin,0.4588,0.167,0.0,0.833,1
8645,bitcoincoid,Dec/31/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8646,bitcoincoid,Dec/31/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8647,bitcoincoid,Dec/31/2016,52,Bitcoin,0.4003,0.172,0.0,0.828,1
8648,bitcoincoid,Dec/31/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8649,bitcoincoid,Dec/31/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8650,bitcoincoid,Dec/31/2016,52,Bitcoin,0.6369,0.286,0.0,0.714,1
8651,bitcoincoid,Dec/31/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8652,bitcoincoid,Dec/30/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8653,bitcoincoid,Dec/30/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8654,bitcoincoid,Dec/30/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8655,bitcoincoid,Dec/30/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8656,bitcoincoid,Dec/30/2016,52,Bitcoin,0.4003,0.172,0.0,0.828,1
8657,bitcoincoid,Dec/30/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8658,bitcoincoid,Dec/30/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8659,bitcoincoid,Dec/30/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8660,bitcoincoid,Dec/30/2016,52,Bitcoin,0.4588,0.176,0.0,0.824,1
8661,bitcoincoid,Dec/30/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8662,bitcoincoid,Dec/29/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8663,bitcoincoid,Dec/29/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8664,bitcoincoid,Dec/29/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8665,bitcoincoid,Dec/29/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8666,bitcoincoid,Dec/29/2016,52,Bitcoin,0.4003,0.172,0.0,0.828,1
8667,bitcoincoid,Dec/29/2016,52,Bitcoin,-0.5106,0.0,0.202,0.798,1
8668,bitcoincoid,Dec/29/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8669,bitcoincoid,Dec/29/2016,52,Bitcoin,0.6166,0.268,0.0,0.732,1
8670,bitcoincoid,Dec/29/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8671,bitcoincoid,Dec/29/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8672,bitcoincoid,Dec/28/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8673,bitcoincoid,Dec/28/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8674,bitcoincoid,Dec/28/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8675,bitcoincoid,Dec/28/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8676,bitcoincoid,Dec/28/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8677,bitcoincoid,Dec/28/2016,52,Bitcoin,0.4003,0.172,0.0,0.828,1
8678,bitcoincoid,Dec/28/2016,52,Bitcoin,-0.5106,0.0,0.202,0.798,1
8679,bitcoincoid,Dec/28/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8680,bitcoincoid,Dec/28/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8681,bitcoincoid,Dec/28/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8682,bitcoincoid,Dec/28/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8683,bitcoincoid,Dec/27/2016,52,Bitcoin,0.3612,0.135,0.0,0.865,1
8684,bitcoincoid,Dec/27/2016,52,Bitcoin,0.3595,0.128,0.0,0.872,1
8685,bitcoincoid,Dec/27/2016,52,Bitcoin,0.4588,0.167,0.0,0.833,1
8686,bitcoincoid,Dec/27/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8687,bitcoincoid,Dec/27/2016,52,Bitcoin,0.4003,0.172,0.0,0.828,1
8688,bitcoincoid,Dec/27/2016,52,Bitcoin,-0.4404,0.0,0.182,0.818,1
8689,bitcoincoid,Dec/27/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8690,bitcoincoid,Dec/27/2016,52,Bitcoin,0.6166,0.309,0.0,0.691,1
8691,bitcoincoid,Dec/27/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8692,bitcoincoid,Dec/26/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8693,bitcoincoid,Dec/26/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8694,bitcoincoid,Dec/26/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8695,bitcoincoid,Dec/26/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8696,bitcoincoid,Dec/26/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8697,bitcoincoid,Dec/26/2016,52,Bitcoin,0.4003,0.172,0.0,0.828,1
8698,bitcoincoid,Dec/26/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8699,bitcoincoid,Dec/26/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8700,bitcoincoid,Dec/26/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8701,bitcoincoid,Dec/26/2016,52,Bitcoin,0.6166,0.335,0.0,0.665,1
8702,bitcoincoid,Dec/26/2016,52,Bitcoin,0.0,0.0,0.0,1.0,1
8703,bitcoincoid,Dec/25/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8704,bitcoincoid,Dec/25/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8705,bitcoincoid,Dec/25/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8706,bitcoincoid,Dec/25/2016,51,Bitcoin,0.4003,0.183,0.0,0.817,1
8707,bitcoincoid,Dec/25/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8708,bitcoincoid,Dec/25/2016,51,Bitcoin,0.7783,0.343,0.0,0.657,1
8709,bitcoincoid,Dec/25/2016,51,Bitcoin,0.6166,0.192,0.0,0.808,1
8710,bitcoincoid,Dec/25/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8711,bitcoincoid,Dec/24/2016,51,Bitcoin,-0.128,0.0,0.097,0.903,1
8712,bitcoincoid,Dec/24/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8713,bitcoincoid,Dec/24/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8714,bitcoincoid,Dec/24/2016,51,Bitcoin,0.4588,0.25,0.0,0.75,1
8715,bitcoincoid,Dec/24/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8716,bitcoincoid,Dec/24/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8717,bitcoincoid,Dec/24/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8718,bitcoincoid,Dec/24/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8719,bitcoincoid,Dec/24/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8720,bitcoincoid,Dec/23/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8721,bitcoincoid,Dec/23/2016,51,Bitcoin,0.4003,0.172,0.0,0.828,1
8722,bitcoincoid,Dec/23/2016,51,Bitcoin,0.6166,0.287,0.0,0.713,1
8723,bitcoincoid,Dec/23/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8724,bitcoincoid,Dec/23/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8725,bitcoincoid,Dec/23/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8726,bitcoincoid,Dec/23/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8727,bitcoincoid,Dec/23/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8728,bitcoincoid,Dec/22/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8729,bitcoincoid,Dec/22/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8730,bitcoincoid,Dec/22/2016,51,Bitcoin,0.4003,0.172,0.0,0.828,1
8731,bitcoincoid,Dec/22/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8732,bitcoincoid,Dec/22/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8733,bitcoincoid,Dec/22/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8734,bitcoincoid,Dec/22/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8735,bitcoincoid,Dec/22/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8736,bitcoincoid,Dec/22/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8737,bitcoincoid,Dec/22/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8738,bitcoincoid,Dec/21/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8739,bitcoincoid,Dec/21/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8740,bitcoincoid,Dec/21/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8741,bitcoincoid,Dec/21/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8742,bitcoincoid,Dec/21/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8743,bitcoincoid,Dec/21/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8744,bitcoincoid,Dec/21/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8745,bitcoincoid,Dec/21/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8746,bitcoincoid,Dec/21/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8747,bitcoincoid,Dec/21/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8748,bitcoincoid,Dec/20/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8749,bitcoincoid,Dec/20/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8750,bitcoincoid,Dec/20/2016,51,Bitcoin,0.4003,0.172,0.0,0.828,1
8751,bitcoincoid,Dec/20/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8752,bitcoincoid,Dec/20/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8753,bitcoincoid,Dec/20/2016,51,Bitcoin,0.6166,0.366,0.0,0.634,1
8754,bitcoincoid,Dec/20/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8755,bitcoincoid,Dec/20/2016,51,Bitcoin,0.6166,0.175,0.0,0.825,1
8756,bitcoincoid,Dec/20/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8757,bitcoincoid,Dec/20/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8758,bitcoincoid,Dec/20/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8759,bitcoincoid,Dec/19/2016,51,Bitcoin,0.5994,0.218,0.0,0.782,1
8760,bitcoincoid,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8761,bitcoincoid,Dec/19/2016,51,Bitcoin,0.3595,0.128,0.0,0.872,1
8762,bitcoincoid,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8763,bitcoincoid,Dec/19/2016,51,Bitcoin,0.5707,0.221,0.0,0.779,1
8764,bitcoincoid,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8765,bitcoincoid,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8766,bitcoincoid,Dec/19/2016,51,Bitcoin,0.4003,0.172,0.0,0.828,1
8767,bitcoincoid,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8768,bitcoincoid,Dec/19/2016,51,Bitcoin,0.0,0.0,0.0,1.0,1
8769,bitcoincoid,Dec/18/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8770,bitcoincoid,Dec/18/2016,50,Bitcoin,0.6166,0.252,0.0,0.748,1
8771,bitcoincoid,Dec/18/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8772,bitcoincoid,Dec/18/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8773,bitcoincoid,Dec/18/2016,50,Bitcoin,0.4588,0.429,0.0,0.571,1
8774,bitcoincoid,Dec/18/2016,50,Bitcoin,0.5093,0.215,0.0,0.785,1
8775,bitcoincoid,Dec/18/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8776,bitcoincoid,Dec/17/2016,50,Bitcoin,0.3595,0.128,0.0,0.872,1
8777,bitcoincoid,Dec/17/2016,50,Bitcoin,0.6114,0.238,0.0,0.762,1
8778,bitcoincoid,Dec/17/2016,50,Bitcoin,0.4003,0.172,0.0,0.828,1
8779,bitcoincoid,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8780,bitcoincoid,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8781,bitcoincoid,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8782,bitcoincoid,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8783,bitcoincoid,Dec/17/2016,50,Bitcoin,-0.4019,0.0,0.153,0.847,1
8784,bitcoincoid,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8785,bitcoincoid,Dec/17/2016,50,Bitcoin,0.4588,0.25,0.0,0.75,1
8786,bitcoincoid,Dec/17/2016,50,Bitcoin,0.6514,0.282,0.0,0.718,1
8787,bitcoincoid,Dec/17/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8788,bitcoincoid,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8789,bitcoincoid,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8790,bitcoincoid,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8791,bitcoincoid,Dec/16/2016,50,Bitcoin,0.4588,0.188,0.0,0.812,1
8792,bitcoincoid,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8793,bitcoincoid,Dec/16/2016,50,Bitcoin,0.4003,0.172,0.0,0.828,1
8794,bitcoincoid,Dec/16/2016,50,Bitcoin,0.4588,0.188,0.0,0.812,1
8795,bitcoincoid,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8796,bitcoincoid,Dec/16/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8797,bitcoincoid,Dec/15/2016,50,Bitcoin,0.0516,0.07,0.0,0.93,1
8798,bitcoincoid,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8799,bitcoincoid,Dec/15/2016,50,Bitcoin,0.6166,0.335,0.0,0.665,1
8800,bitcoincoid,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8801,bitcoincoid,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8802,bitcoincoid,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8803,bitcoincoid,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8804,bitcoincoid,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8805,bitcoincoid,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8806,bitcoincoid,Dec/15/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8807,bitcoincoid,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8808,bitcoincoid,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8809,bitcoincoid,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8810,bitcoincoid,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8811,bitcoincoid,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8812,bitcoincoid,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8813,bitcoincoid,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8814,bitcoincoid,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8815,bitcoincoid,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8816,bitcoincoid,Dec/14/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8817,bitcoincoid,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8818,bitcoincoid,Dec/13/2016,50,Bitcoin,0.4588,0.2,0.0,0.8,1
8819,bitcoincoid,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8820,bitcoincoid,Dec/13/2016,50,Bitcoin,0.126,0.085,0.0,0.915,1
8821,bitcoincoid,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8822,bitcoincoid,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8823,bitcoincoid,Dec/13/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8824,bitcoincoid,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8825,bitcoincoid,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8826,bitcoincoid,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8827,bitcoincoid,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8828,bitcoincoid,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8829,bitcoincoid,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8830,bitcoincoid,Dec/12/2016,50,Bitcoin,0.0,0.0,0.0,1.0,1
8831,bitcoincoid,Dec/11/2016,49,Bitcoin,0.4588,0.231,0.0,0.769,1
8832,bitcoincoid,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8833,bitcoincoid,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8834,bitcoincoid,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8835,bitcoincoid,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8836,bitcoincoid,Dec/11/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8837,bitcoincoid,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8838,bitcoincoid,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8839,bitcoincoid,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8840,bitcoincoid,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8841,bitcoincoid,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8842,bitcoincoid,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8843,bitcoincoid,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8844,bitcoincoid,Dec/10/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8845,bitcoincoid,Dec/10/2016,49,Bitcoin,0.4588,0.25,0.0,0.75,1
8846,bitcoincoid,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8847,bitcoincoid,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8848,bitcoincoid,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8849,bitcoincoid,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8850,bitcoincoid,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8851,bitcoincoid,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8852,bitcoincoid,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8853,bitcoincoid,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8854,bitcoincoid,Dec/09/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8855,bitcoincoid,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8856,bitcoincoid,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8857,bitcoincoid,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8858,bitcoincoid,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8859,bitcoincoid,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8860,bitcoincoid,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8861,bitcoincoid,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8862,bitcoincoid,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
8863,bitcoincoid,Dec/08/2016,49,Bitcoin,0.0,0.0,0.0,1.0,1
